93.35	45.4	89.957	28.1	89.178	0.085	105.604	10.7	108.582	4.1	104.819	5.61	108.955	0.11	106.239	0.38	109.442	0.9	109.63	0.16	12.968	15.6	12.809	1.75	16.202	10.7	15.605	4.09	16.426	0.116	15.641	0.122	16.209	0.81	14.97	0.284	18.98	2.5	19.304	0.048	19.505	0.048	19.599	0.54	14.511	0.28	11.118	1.02
95.863	45.3	92.282	28.1	91.491	0.091	108.422	10.7	111.486	4.13	107.595	5.64	111.87	0.12	109.072	0.389	112.38	0.93	112.575	0.156	13.291	16.2	13.127	1.82	16.708	10.5	16.008	4.27	16.931	0.113	16.104	0.121	16.639	0.87	15.35	0.3	19.571	2.5	19.888	0.048	20.101	0.047	20.217	0.53	14.953	0.28	11.372	1.08
98.434	45.1	94.654	28.2	93.844	0.099	111.298	10.7	114.445	4.15	110.421	5.65	114.844	0.12	111.964	0.397	115.377	0.95	115.58	0.159	13.618	16.8	13.442	1.89	17.222	10.3	16.41	4.45	17.454	0.122	16.577	0.134	17.069	0.94	15.727	0.318	20.169	2.5	20.487	0.055	20.715	0.052	20.844	0.53	15.4	0.27	11.62	1.14
101.059	45.1	97.069	28.3	96.242	0.105	114.234	10.7	117.463	4.17	113.303	5.65	117.876	0.12	114.912	0.405	118.429	0.97	118.646	0.162	13.946	17.3	13.761	1.94	17.751	10.3	16.817	4.59	17.992	0.124	17.061	0.14	17.505	1.17	16.109	0.333	20.784	2.5	21.099	0.059	21.342	0.054	21.491	0.53	15.861	0.28	11.871	1.2
103.734	45.1	99.525	28.4	98.687	0.114	117.228	10.7	120.54	4.18	116.244	5.44	120.969	0.13	117.918	0.413	121.543	0.99	121.768	0.157	14.282	17.9	14.087	2	18.296	10.3	17.235	4.77	18.541	0.135	17.557	0.16	17.95	1.06	16.498	0.349	21.42	2.5	21.724	0.067	21.981	0.059	22.153	0.53	16.333	0.28	12.124	1.25
106.472	44.9	102.03	28.5	101.174	0.123	120.284	10.7	123.68	4.19	119.243	5.64	124.127	0.13	120.989	0.421	124.723	1	124.955	0.158	14.62	18.2	14.414	2.04	18.856	10.4	17.655	4.9	19.11	0.137	18.069	0.16	18.399	1.11	16.89	0.361	22.072	2.6	22.37	0.073	22.643	0.062	22.836	0.54	16.819	0.28	12.377	1.31
109.271	44.8	104.59	28.5	103.715	0.132	123.403	10.6	126.889	4.19	122.304	5.63	127.352	0.13	124.124	0.429	127.97	1.02	128.21	0.169	14.961	18.5	14.746	2.08	19.427	10.6	18.081	5	19.688	0.142	18.589	0.17	18.853	1.16	17.286	0.373	22.735	2.7	23.028	0.079	23.319	0.065	23.527	0.55	17.314	0.29	12.633	1.36
112.121	44.6	107.185	28.7	106.3	0.145	126.58	10.7	130.152	4.22	125.418	5.67	130.63	0.14	127.316	0.437	131.274	1.04	131.524	0.17	15.308	18.8	15.082	2.1	20.018	10.7	18.509	5.1	20.28	0.142	19.118	0.18	19.312	1.19	17.687	0.385	23.416	2.7	23.698	0.082	24.007	0.065	24.241	0.57	17.826	0.3	12.89	1.4
115.032	44.4	109.831	28.7	108.929	0.158	129.823	10.7	133.483	4.26	128.594	5.7	133.979	0.14	130.573	0.449	134.646	1.05	134.908	0.162	15.66	19	15.423	2.12	20.624	10.8	18.946	5.2	20.894	0.145	19.665	0.19	19.777	1.23	18.094	0.396	24.117	2.8	24.39	0.087	24.718	0.068	24.971	0.59	18.347	0.3	13.146	1.45
118.012	44.3	112.531	28.8	111.614	0.171	133.137	10.7	136.887	4.27	131.838	5.71	137.399	0.14	133.904	0.454	138.09	1.06	138.363	0.163	16.016	19.2	15.767	2.15	21.248	11	19.387	5.3	21.523	0.15	20.224	0.21	20.249	1.26	18.501	0.407	24.836	2.8	25.099	0.093	25.446	0.071	25.723	0.6	18.884	0.31	13.403	1.49
121.058	44.2	115.285	28.9	114.352	0.184	136.521	10.8	140.362	4.31	135.15	5.74	140.892	0.15	137.304	0.457	141.608	1.08	141.889	0.163	16.377	19.4	16.116	2.17	21.889	11.2	19.834	5.3	22.169	0.15	20.798	0.21	20.727	1.29	18.916	0.419	25.574	2.9	25.825	0.096	26.195	0.071	26.492	0.63	19.433	0.31	13.66	1.53
125.17	44.1	119.088	29	118.139	0.201	140.974	10.7	144.906	4.3	139.525	5.73	145.456	0.15	141.774	0.465	146.195	1.09	146.49	0.164	16.741	19.6	16.467	2.19	22.549	11.4	20.286	5.4	22.835	0.15	21.386	0.23	21.21	1.32	19.332	0.43	26.333	3	26.571	0.102	26.963	0.073	27.284	0.65	19.998	0.32	13.916	1.57
127.357	44	120.953	29	119.987	0.218	143.506	10.7	147.531	4.32	141.977	5.75	148.1	0.15	144.323	0.472	148.865	1.1	149.171	0.165	17.11	19.7	16.823	2.2	23.227	11.5	20.744	5.5	23.519	0.15	21.99	0.24	21.7	1.35	19.754	0.44	27.11	3.1	27.336	0.109	27.752	0.075	28.094	0.68	20.577	0.33	14.173	1.61
130.611	43.8	123.867	29.1	122.887	0.235	147.11	10.8	151.227	4.35	145.496	5.78	151.818	0.16	147.944	0.479	152.607	1.12	152.926	0.174	17.483	19.8	17.183	2.22	23.927	11.7	21.207	5.5	24.223	0.15	22.609	0.24	22.195	1.38	20.179	0.45	27.911	3.1	28.12	0.109	28.56	0.074	28.929	0.7	21.173	0.34	14.429	1.64
133.381	43.6	126.302	29.2	125.407	0.252	150.279	10.8	154.494	4.36	148.55	5.79	155.097	0.16	151.113	0.486	155.904	1.13	156.236	0.183	17.893	19.8	17.571	2.22	24.65	12	21.716	5.6	24.872	0.15	23.143	0.26	22.727	1.41	20.67	0.46	28.753	3.2	28.846	0.116	29.327	0.076	29.796	0.73	21.825	0.35	14.746	1.68
